TransmittingNode,ReceivingNode,Distance,Height,Foliage,PacketNumber,DateTime,Temperature,Pressure,Latitude,Longitude,RSSI,SNR
2,4,82,1.5,1,454,2025-07-15T13:00:33,30.92,1007.3,14.59463,120.981175,-92,9.25
2,4,82,1.5,1,460,2025-07-15T13:00:39,30.92,1007.28,14.594621,120.981167,-93,9.25
2,4,82,1.5,1,466,2025-07-15T13:00:45,30.93,1007.28,14.594618,120.981161,-91,12
2,4,82,1.5,1,472,2025-07-15T13:00:51,30.92,1007.28,14.594617,120.981157,-91,9.25
2,4,82,1.5,1,473,2025-07-15T13:00:51,30.92,1007.24,14.594617,120.981157,-91,7
2,4,82,1.5,1,478,2025-07-15T13:00:57,30.92,1007.26,14.594615,120.981163,-92,8.75
2,4,82,1.5,1,479,2025-07-15T13:00:57,30.93,1007.26,14.594615,120.981163,-91,6.25
2,4,82,1.5,1,484,2025-07-15T13:01:03,30.92,1007.26,14.594621,120.981163,-91,6.75
2,4,82,1.5,1,490,2025-07-15T13:01:09,30.93,1007.3,14.594629,120.981157,-93,9.5
2,4,82,1.5,1,496,2025-07-15T13:01:15,30.94,1007.29,14.594628,120.981155,-91,6.75
2,4,82,1.5,1,497,2025-07-15T13:01:15,30.94,1007.28,14.594628,120.981155,-91,6.75
2,4,82,1.5,1,502,2025-07-15T13:01:21,30.96,1007.32,14.594625,120.981152,-90,12
2,4,82,1.5,1,503,2025-07-15T13:01:21,30.96,1007.3,14.594625,120.981152,-90,12.25
2,4,82,1.5,1,508,2025-07-15T13:01:27,30.97,1007.29,14.594624,120.981151,-91,10.25
2,4,82,1.5,1,512,2025-07-15T13:01:33,30.98,1007.26,14.594621,120.981153,-91,12.25
2,4,82,1.5,1,513,2025-07-15T13:01:33,30.99,1007.27,14.594621,120.981153,-91,12.25
2,4,82,1.5,1,517,2025-07-15T13:01:39,31.02,1007.29,14.594619,120.981155,-91,11.25
2,4,82,1.5,1,519,2025-07-15T13:01:42,31.02,1007.32,14.594612,120.981155,-91,11.75
2,4,82,1.5,1,522,2025-07-15T13:01:45,31.02,1007.29,14.594608,120.981154,-92,10.75
2,4,82,1.5,1,523,2025-07-15T13:01:45,31.03,1007.31,14.594608,120.981154,-91,10.75
2,4,82,1.5,1,525,2025-07-15T13:01:48,31.03,1007.32,14.594614,120.981152,-92,9
2,4,82,1.5,1,528,2025-07-15T13:01:51,31,1007.27,14.594611,120.981152,-90,12.25
2,4,82,1.5,1,529,2025-07-15T13:01:51,31.02,1007.33,14.594611,120.981152,-90,12.5
2,4,82,1.5,1,531,2025-07-15T13:01:54,31.03,1007.33,14.59461,120.981152,-92,11.5
2,4,82,1.5,1,534,2025-07-15T13:01:57,31.05,1007.33,14.594605,120.981153,-92,9.5
2,4,82,1.5,1,535,2025-07-15T13:01:57,31.05,1007.33,14.594605,120.981153,-91,10.25
2,4,82,1.5,1,537,2025-07-15T13:02:00,31.08,1007.34,14.594599,120.981153,-90,12.25
2,4,82,1.5,1,540,2025-07-15T13:02:03,31.09,1007.36,14.594602,120.981152,-91,11.75
2,4,82,1.5,1,541,2025-07-15T13:02:03,31.09,1007.35,14.594602,120.981152,-91,12
2,4,82,1.5,1,543,2025-07-15T13:02:06,31.08,1007.34,14.594606,120.981151,-90,12.5
2,4,82,1.5,1,546,2025-07-15T13:02:09,31.07,1007.3,14.594609,120.981151,-92,10.5
2,4,82,1.5,1,547,2025-07-15T13:02:09,31.06,1007.3,14.594609,120.981151,-92,9.5
2,4,82,1.5,1,549,2025-07-15T13:02:12,31.07,1007.34,14.594609,120.981151,-92,10.5
2,4,82,1.5,1,552,2025-07-15T13:02:15,31.06,1007.32,14.594606,120.981152,-91,12.75
2,4,82,1.5,1,553,2025-07-15T13:02:15,31.06,1007.29,14.594606,120.981152,-92,10
2,4,82,1.5,1,555,2025-07-15T13:02:18,31.05,1007.35,14.594606,120.981152,-89,12.75
2,4,82,1.5,1,558,2025-07-15T13:02:21,31.03,1007.3,14.594607,120.981147,-86,13.25
2,4,82,1.5,1,559,2025-07-15T13:02:21,31.04,1007.29,14.594607,120.981147,-88,11.25
2,4,82,1.5,1,561,2025-07-15T13:02:24,31.03,1007.26,14.594606,120.981143,-88,12.75
2,4,82,1.5,1,564,2025-07-15T13:02:27,30.98,1007.31,14.594606,120.981143,-89,12.75
2,4,82,1.5,1,565,2025-07-15T13:02:27,30.96,1007.27,14.594606,120.981143,-90,12.5
2,4,82,1.5,1,567,2025-07-15T13:02:30,30.93,1007.28,14.594607,120.981143,-88,12.75
2,4,82,1.5,1,570,2025-07-15T13:02:33,30.89,1007.27,14.594606,120.981142,-92,10.25
2,4,82,1.5,1,571,2025-07-15T13:02:33,30.89,1007.3,14.594606,120.981142,-93,9.25
2,4,82,1.5,1,573,2025-07-15T13:02:36,30.82,1007.28,14.594604,120.981139,-89,12.5
2,4,82,1.5,1,576,2025-07-15T13:02:39,30.79,1007.26,14.594601,120.981136,-89,12.75
2,4,82,1.5,1,577,2025-07-15T13:02:39,30.79,1007.31,14.594601,120.981136,-90,12
2,4,82,1.5,1,579,2025-07-15T13:02:42,30.74,1007.29,14.594596,120.981136,-89,12.75
2,4,82,1.5,1,582,2025-07-15T13:02:45,30.71,1007.25,14.594595,120.981137,-90,12.75
2,4,82,1.5,1,583,2025-07-15T13:02:45,30.71,1007.26,14.594595,120.981137,-92,10.5
2,4,82,1.5,1,585,2025-07-15T13:02:48,30.7,1007.27,14.59459,120.981143,-92,10
2,4,82,1.5,1,588,2025-07-15T13:02:51,30.66,1007.24,14.594593,120.981144,-88,12.75
2,4,82,1.5,1,589,2025-07-15T13:02:51,30.69,1007.29,14.594593,120.981144,-88,12
2,4,82,1.5,1,591,2025-07-15T13:02:54,30.67,1007.28,14.594595,120.981145,-91,12.25
2,4,82,1.5,1,594,2025-07-15T13:02:57,30.66,1007.26,14.594597,120.981147,-91,12
2,4,82,1.5,1,595,2025-07-15T13:02:57,30.66,1007.27,14.594597,120.981147,-91,12.25
2,4,82,1.5,1,597,2025-07-15T13:03:00,30.67,1007.29,14.5946,120.981145,-92,9.25
2,4,82,1.5,1,600,2025-07-15T13:03:03,30.68,1007.29,14.594601,120.981145,-91,11.75
2,4,82,1.5,1,601,2025-07-15T13:03:03,30.68,1007.24,14.594601,120.981145,-92,9.25
2,4,82,1.5,1,603,2025-07-15T13:03:06,30.69,1007.29,14.594602,120.981146,-93,11
2,4,82,1.5,1,606,2025-07-15T13:03:09,30.7,1007.27,14.594603,120.981147,-93,11.5
2,4,82,1.5,1,607,2025-07-15T13:03:09,30.7,1007.28,14.594603,120.981147,-94,11
2,4,82,1.5,1,609,2025-07-15T13:03:12,30.71,1007.28,14.594605,120.981149,-89,13.25
2,4,82,1.5,1,612,2025-07-15T13:03:15,30.7,1007.29,14.59461,120.98115,-90,12.25
2,4,82,1.5,1,613,2025-07-15T13:03:15,30.7,1007.27,14.59461,120.98115,-90,12.5
2,4,82,1.5,1,615,2025-07-15T13:03:18,30.69,1007.26,14.594615,120.981151,-91,12.25
2,4,82,1.5,1,618,2025-07-15T13:03:21,30.7,1007.26,14.594612,120.981154,-90,12.25
2,4,82,1.5,1,619,2025-07-15T13:03:21,30.7,1007.26,14.594612,120.981154,-91,12
2,4,82,1.5,1,621,2025-07-15T13:03:24,30.71,1007.27,14.594615,120.981155,-91,12
2,4,82,1.5,1,624,2025-07-15T13:03:27,30.71,1007.23,14.594614,120.981156,-90,12.75
2,4,82,1.5,1,625,2025-07-15T13:03:27,30.7,1007.27,14.594614,120.981156,-89,12.5
2,4,82,1.5,1,627,2025-07-15T13:03:30,30.71,1007.28,14.594611,120.981158,-90,12.25
2,4,82,1.5,1,630,2025-07-15T13:03:33,30.68,1007.2,14.594608,120.981159,-91,12.25
2,4,82,1.5,1,631,2025-07-15T13:03:33,30.71,1007.26,14.594608,120.981159,-90,12.5
2,4,82,1.5,1,633,2025-07-15T13:03:36,30.71,1007.26,14.594603,120.981159,-91,11
2,4,82,1.5,1,636,2025-07-15T13:03:39,30.7,1007.25,14.594602,120.98116,-91,10.25
2,4,82,1.5,1,637,2025-07-15T13:03:39,30.71,1007.26,14.594602,120.98116,-92,10
2,4,82,1.5,1,639,2025-07-15T13:03:42,30.7,1007.23,14.594592,120.981161,-90,12.5
2,4,82,1.5,1,642,2025-07-15T13:03:45,30.72,1007.25,14.594587,120.981163,-92,10
2,4,82,1.5,1,643,2025-07-15T13:03:45,30.72,1007.27,14.594587,120.981163,-90,12.5
2,4,82,1.5,1,645,2025-07-15T13:03:51,30.72,1007.23,14.594579,120.981166,-89,12.5
2,4,82,1.5,1,646,2025-07-15T13:03:51,30.73,1007.22,14.594579,120.981166,-90,11
2,4,82,1.5,1,648,2025-07-15T13:03:54,30.73,1007.23,14.594577,120.981168,-92,9.75
2,4,82,1.5,1,651,2025-07-15T13:03:57,30.75,1007.26,14.594576,120.981169,-91,12.5
2,4,82,1.5,1,652,2025-07-15T13:03:57,30.74,1007.26,14.594576,120.981169,-91,11.75
2,4,82,1.5,1,654,2025-07-15T13:04:00,30.76,1007.23,14.594575,120.981169,-91,12
2,4,82,1.5,1,657,2025-07-15T13:04:03,30.76,1007.25,14.594579,120.98117,-92,10
2,4,82,1.5,1,658,2025-07-15T13:04:03,30.76,1007.28,14.594579,120.98117,-92,9.75
2,4,82,1.5,1,660,2025-07-15T13:04:06,30.77,1007.24,14.594581,120.98117,-91,10.25
2,4,82,1.5,1,663,2025-07-15T13:04:09,30.77,1007.26,14.594582,120.98117,-91,12.5
2,4,82,1.5,1,664,2025-07-15T13:04:09,30.77,1007.25,14.594582,120.98117,-91,12.25
2,4,82,1.5,1,666,2025-07-15T13:04:12,30.77,1007.24,14.594583,120.981171,-90,12.5
2,4,82,1.5,1,669,2025-07-15T13:04:15,30.78,1007.28,14.594586,120.981172,-90,12.75
2,4,82,1.5,1,670,2025-07-15T13:04:15,30.76,1007.24,14.594586,120.981172,-90,12.25
2,4,82,1.5,1,672,2025-07-15T13:04:18,30.78,1007.25,14.594586,120.981172,-91,12
2,4,82,1.5,1,675,2025-07-15T13:04:21,30.78,1007.26,14.594586,120.981172,-91,12.25
2,4,82,1.5,1,676,2025-07-15T13:04:21,30.78,1007.25,14.594586,120.981172,-91,11.75
2,4,82,1.5,1,678,2025-07-15T13:04:24,30.77,1007.23,14.594585,120.981172,-92,8.75
2,4,82,1.5,1,681,2025-07-15T13:04:27,30.77,1007.23,14.594586,120.981172,-91,11.5
2,4,82,1.5,1,682,2025-07-15T13:04:27,30.77,1007.24,14.594586,120.981172,-91,11.25
2,4,82,1.5,1,684,2025-07-15T13:04:30,30.76,1007.22,14.594587,120.981172,-92,10.25
2,4,82,1.5,1,687,2025-07-15T13:04:33,30.75,1007.2,14.594587,120.981171,-90,12.5
2,4,82,1.5,1,688,2025-07-15T13:04:33,30.76,1007.21,14.594587,120.981171,-91,12
2,4,82,1.5,1,690,2025-07-15T13:04:36,30.76,1007.24,14.594588,120.981171,-92,9.75
2,4,82,1.5,1,693,2025-07-15T13:04:39,30.75,1007.23,14.594589,120.981169,-92,9.25
2,4,82,1.5,1,694,2025-07-15T13:04:39,30.75,1007.24,14.594589,120.981169,-92,9.5
2,4,82,1.5,1,699,2025-07-15T13:04:45,30.75,1007.22,14.594594,120.981168,-94,11.25
2,4,82,1.5,1,701,2025-07-15T13:04:48,30.74,1007.23,14.594596,120.981167,-91,11.25
2,4,82,1.5,1,705,2025-07-15T13:04:51,30.74,1007.21,14.594599,120.981165,-92,9.75
2,4,82,1.5,1,707,2025-07-15T13:04:54,30.75,1007.27,14.594599,120.981166,-89,12.75
2,4,82,1.5,1,711,2025-07-15T13:04:57,30.74,1007.21,14.594599,120.981166,-90,12.5
2,4,82,1.5,1,713,2025-07-15T13:05:00,30.73,1007.21,14.594598,120.981166,-90,12.5
2,4,82,1.5,1,717,2025-07-15T13:05:03,30.73,1007.19,14.594597,120.981167,-89,13
2,4,82,1.5,1,719,2025-07-15T13:05:06,30.73,1007.21,14.594595,120.981167,-90,12.25
2,4,82,1.5,1,723,2025-07-15T13:05:09,30.71,1007.2,14.594593,120.981167,-91,12.5
2,4,82,1.5,1,725,2025-07-15T13:05:12,30.71,1007.24,14.594592,120.981167,-90,12.5
2,4,82,1.5,1,729,2025-07-15T13:05:15,30.7,1007.21,14.594591,120.98117,-91,12
2,4,82,1.5,1,731,2025-07-15T13:05:18,30.71,1007.22,14.59459,120.981171,-90,12.5
2,4,82,1.5,1,735,2025-07-15T13:05:21,30.72,1007.22,14.594589,120.981173,-90,12.25
2,4,82,1.5,1,737,2025-07-15T13:05:24,30.73,1007.21,14.59459,120.981175,-90,11
2,4,82,1.5,1,741,2025-07-15T13:05:27,30.73,1007.22,14.594589,120.981178,-91,12.75
2,4,82,1.5,1,743,2025-07-15T13:05:30,30.73,1007.22,14.59459,120.981179,-92,11.25
2,4,82,1.5,1,747,2025-07-15T13:05:33,30.76,1007.21,14.59459,120.981182,-91,12.5
2,4,82,1.5,1,749,2025-07-15T13:05:36,30.76,1007.22,14.59459,120.981183,-91,12.25
2,4,82,1.5,1,753,2025-07-15T13:05:39,30.75,1007.19,14.594591,120.981185,-93,9.5
2,4,82,1.5,1,755,2025-07-15T13:05:42,30.78,1007.23,14.594591,120.981186,-91,12.25
2,4,82,1.5,1,759,2025-07-15T13:05:45,30.81,1007.24,14.594591,120.981188,-90,12.5
2,4,82,1.5,1,761,2025-07-15T13:05:48,30.82,1007.25,14.594591,120.981189,-91,12.25
2,4,82,1.5,1,765,2025-07-15T13:05:51,30.83,1007.25,14.594592,120.981192,-91,12.5
2,4,82,1.5,1,767,2025-07-15T13:05:54,30.83,1007.23,14.594592,120.981192,-91,12.25
2,4,82,1.5,1,771,2025-07-15T13:05:57,30.83,1007.24,14.594592,120.981193,-90,12.25
2,4,82,1.5,1,773,2025-07-15T13:06:00,30.84,1007.27,14.594591,120.981193,-91,12.25
2,4,82,1.5,1,777,2025-07-15T13:06:03,30.83,1007.23,14.59459,120.981193,-91,12
2,4,82,1.5,1,779,2025-07-15T13:06:06,30.85,1007.26,14.59459,120.981192,-91,12
2,4,82,1.5,1,783,2025-07-15T13:06:09,30.86,1007.21,14.594591,120.98119,-90,11.5
2,4,82,1.5,1,785,2025-07-15T13:06:12,30.87,1007.23,14.594592,120.981189,-92,9.25
2,4,82,1.5,1,789,2025-07-15T13:06:15,30.86,1007.25,14.594593,120.981186,-94,11.25
2,4,82,1.5,1,791,2025-07-15T13:06:18,30.87,1007.22,14.594592,120.981186,-93,9.5
2,4,82,1.5,1,795,2025-07-15T13:06:21,30.85,1007.23,14.59459,120.981186,-91,12.25
2,4,82,1.5,1,797,2025-07-15T13:06:24,30.87,1007.22,14.594588,120.981185,-91,12.25
2,4,82,1.5,1,801,2025-07-15T13:06:27,30.87,1007.19,14.594584,120.981181,-92,9.25
2,4,82,1.5,1,803,2025-07-15T13:06:30,30.86,1007.2,14.594583,120.981179,-91,9.75
2,4,82,1.5,1,807,2025-07-15T13:06:33,30.85,1007.21,14.594582,120.981177,-92,9.25
2,4,82,1.5,1,809,2025-07-15T13:06:36,30.85,1007.25,14.594582,120.981176,-94,10.75
2,4,82,1.5,1,813,2025-07-15T13:06:39,30.83,1007.2,14.594582,120.981173,-92,11.25
2,4,82,1.5,1,815,2025-07-15T13:06:42,30.86,1007.23,14.594579,120.981171,-93,10
2,4,82,1.5,1,819,2025-07-15T13:06:45,30.87,1007.23,14.594575,120.98117,-96,11
2,4,82,1.5,1,820,2025-07-15T13:06:45,30.87,1007.25,14.594575,120.98117,-93,10.5
2,4,82,1.5,1,822,2025-07-15T13:06:48,30.82,1007.2,14.594575,120.981169,-95,11.5
2,4,82,1.5,1,826,2025-07-15T13:06:51,30.8,1007.26,14.594579,120.981168,-94,11.5
2,4,82,1.5,1,828,2025-07-15T13:06:54,30.79,1007.26,14.594582,120.981166,-91,11.75
2,4,82,1.5,1,831,2025-07-15T13:06:57,30.8,1007.23,14.594582,120.981164,-92,9.25
2,4,82,1.5,1,832,2025-07-15T13:06:57,30.79,1007.19,14.594582,120.981164,-93,9.5
2,4,82,1.5,1,834,2025-07-15T13:07:00,30.76,1007.22,14.594582,120.981163,-92,8.75
2,4,82,1.5,1,837,2025-07-15T13:07:03,30.77,1007.23,14.594583,120.981162,-93,10.5
2,4,82,1.5,1,838,2025-07-15T13:07:03,30.76,1007.2,14.594583,120.981162,-93,10.25
2,4,82,1.5,1,840,2025-07-15T13:07:06,30.76,1007.23,14.594585,120.981161,-95,10.75
2,4,82,1.5,1,843,2025-07-15T13:07:09,30.75,1007.21,14.594585,120.981161,-96,11.5
2,4,82,1.5,1,844,2025-07-15T13:07:09,30.75,1007.22,14.594585,120.981161,-95,10.75
2,4,82,1.5,1,846,2025-07-15T13:07:12,30.74,1007.23,14.594587,120.981161,-95,11.25
2,4,82,1.5,1,849,2025-07-15T13:07:15,30.74,1007.19,14.594587,120.981163,-93,8.5
2,4,82,1.5,1,850,2025-07-15T13:07:15,30.73,1007.19,14.594587,120.981163,-93,9
2,4,82,1.5,1,852,2025-07-15T13:07:18,30.72,1007.19,14.594588,120.981166,-93,11.25
2,4,82,1.5,1,855,2025-07-15T13:07:21,30.71,1007.23,14.594591,120.981169,-93,9.25
2,4,82,1.5,1,856,2025-07-15T13:07:21,30.7,1007.21,14.594591,120.981169,-93,10.25
2,4,82,1.5,1,858,2025-07-15T13:07:24,30.67,1007.21,14.594592,120.981172,-92,10
2,4,82,1.5,1,861,2025-07-15T13:07:27,30.66,1007.2,14.594594,120.981174,-91,12.5
2,4,82,1.5,1,862,2025-07-15T13:07:27,30.67,1007.24,14.594594,120.981174,-91,11.75
2,4,82,1.5,1,864,2025-07-15T13:07:30,30.65,1007.21,14.594598,120.981174,-90,12
2,4,82,1.5,1,867,2025-07-15T13:07:33,30.65,1007.15,14.594601,120.981173,-91,12.25
2,4,82,1.5,1,868,2025-07-15T13:07:33,30.63,1007.16,14.594601,120.981173,-92,11.25
2,4,82,1.5,1,870,2025-07-15T13:07:36,30.66,1007.2,14.594602,120.981171,-93,9.5
2,4,82,1.5,1,873,2025-07-15T13:07:39,30.64,1007.2,14.594602,120.98117,-91,11.5
2,4,82,1.5,1,874,2025-07-15T13:07:39,30.64,1007.18,14.594602,120.98117,-91,12.25
2,4,82,1.5,1,876,2025-07-15T13:07:42,30.65,1007.24,14.594603,120.98117,-91,12
2,4,82,1.5,1,879,2025-07-15T13:07:45,30.61,1007.18,14.594604,120.981169,-92,11
2,4,82,1.5,1,880,2025-07-15T13:07:45,30.64,1007.2,14.594604,120.981169,-91,10.25
2,4,82,1.5,1,882,2025-07-15T13:07:48,30.61,1007.18,14.594605,120.981169,-91,12.5
2,4,82,1.5,1,885,2025-07-15T13:07:51,30.62,1007.2,14.594607,120.981169,-90,11.75
2,4,82,1.5,1,886,2025-07-15T13:07:51,30.61,1007.2,14.594607,120.981169,-89,12.75
2,4,82,1.5,1,888,2025-07-15T13:07:54,30.63,1007.21,14.594609,120.981169,-90,12.25
2,4,82,1.5,1,891,2025-07-15T13:07:57,30.63,1007.24,14.594611,120.981171,-92,9.5
2,4,82,1.5,1,892,2025-07-15T13:07:57,30.62,1007.21,14.594611,120.981171,-92,9.25
2,4,82,1.5,1,894,2025-07-15T13:08:00,30.61,1007.26,14.594612,120.981172,-94,11
2,4,82,1.5,1,897,2025-07-15T13:08:03,30.65,1007.27,14.594612,120.981172,-96,10.75
2,4,82,1.5,1,898,2025-07-15T13:08:03,30.66,1007.27,14.594612,120.981172,-97,8.25
2,4,82,1.5,1,900,2025-07-15T13:08:06,30.66,1007.24,14.594611,120.981171,-94,10.5
2,4,82,1.5,1,903,2025-07-15T13:08:09,30.67,1007.26,14.594613,120.98117,-92,9.5
2,4,82,1.5,1,904,2025-07-15T13:08:09,30.68,1007.27,14.594613,120.98117,-92,10
2,4,82,1.5,1,906,2025-07-15T13:08:12,30.7,1007.21,14.594612,120.981171,-90,12.5
2,4,82,1.5,1,909,2025-07-15T13:08:15,30.7,1007.24,14.59461,120.981171,-90,13
2,4,82,1.5,1,910,2025-07-15T13:08:15,30.7,1007.23,14.59461,120.981171,-90,11.5
2,4,82,1.5,1,912,2025-07-15T13:08:18,30.7,1007.16,14.594613,120.981171,-91,12.25
2,4,82,1.5,1,915,2025-07-15T13:08:21,30.72,1007.19,14.594613,120.981171,-90,12.75
2,4,82,1.5,1,916,2025-07-15T13:08:21,30.74,1007.22,14.594613,120.981171,-88,13
2,4,82,1.5,1,918,2025-07-15T13:08:24,30.74,1007.2,14.594608,120.981171,-90,12
2,4,82,1.5,1,921,2025-07-15T13:08:27,30.73,1007.23,14.59461,120.981171,-90,12.75
2,4,82,1.5,1,922,2025-07-15T13:08:27,30.73,1007.21,14.59461,120.981171,-91,10.25
2,4,82,1.5,1,924,2025-07-15T13:08:30,30.73,1007.23,14.59461,120.981173,-89,12.5
2,4,82,1.5,1,927,2025-07-15T13:08:33,30.73,1007.2,14.594608,120.98117,-92,10.75
2,4,82,1.5,1,928,2025-07-15T13:08:33,30.73,1007.21,14.594608,120.98117,-92,9.25
2,4,82,1.5,1,930,2025-07-15T13:08:36,30.72,1007.21,14.594606,120.981172,-92,9.25
2,4,82,1.5,1,933,2025-07-15T13:08:39,30.71,1007.21,14.594603,120.981172,-92,10
2,4,82,1.5,1,934,2025-07-15T13:08:39,30.7,1007.22,14.594603,120.981172,-92,11.75
2,4,82,1.5,1,936,2025-07-15T13:08:42,30.71,1007.2,14.594599,120.981172,-90,9.75
2,4,82,1.5,1,939,2025-07-15T13:08:45,30.71,1007.23,14.594597,120.981171,-91,11.5
2,4,82,1.5,1,941,2025-07-15T13:08:48,30.7,1007.24,14.594596,120.98117,-91,12
2,4,82,1.5,1,945,2025-07-15T13:08:51,30.69,1007.23,14.594593,120.981166,-91,12.5
2,4,82,1.5,1,947,2025-07-15T13:08:54,30.7,1007.22,14.594591,120.981165,-94,11.25
2,4,82,1.5,1,951,2025-07-15T13:08:57,30.72,1007.25,14.594587,120.981161,-94,12
2,4,82,1.5,1,953,2025-07-15T13:09:00,30.7,1007.19,14.594585,120.981159,-94,11.25
2,4,82,1.5,1,957,2025-07-15T13:09:03,30.73,1007.24,14.594582,120.98116,-91,11.5
2,4,82,1.5,1,959,2025-07-15T13:09:06,30.71,1007.2,14.594585,120.981161,-92,10
2,4,82,1.5,1,963,2025-07-15T13:09:09,30.7,1007.23,14.59459,120.981163,-89,12.75
2,4,82,1.5,1,965,2025-07-15T13:09:12,30.66,1007.22,14.594593,120.981165,-94,11.75
2,4,82,1.5,1,969,2025-07-15T13:09:15,30.65,1007.25,14.594594,120.981167,-94,11.75
2,4,82,1.5,1,971,2025-07-15T13:09:18,30.62,1007.24,14.594595,120.981169,-92,8.75
2,4,82,1.5,1,975,2025-07-15T13:09:21,30.61,1007.21,14.594604,120.981171,-90,12.5
2,4,82,1.5,1,977,2025-07-15T13:09:24,30.59,1007.23,14.594607,120.98117,-93,9.5
2,4,82,1.5,1,981,2025-07-15T13:09:27,30.55,1007.23,14.594612,120.981168,-91,10.75
2,4,82,1.5,1,983,2025-07-15T13:09:30,30.54,1007.21,14.59462,120.981164,-91,12.25
2,4,82,1.5,1,987,2025-07-15T13:09:33,30.48,1007.23,14.594626,120.981161,-91,12.25
2,4,82,1.5,1,989,2025-07-15T13:09:36,30.47,1007.23,14.594626,120.981161,-93,9.25
2,4,82,1.5,1,993,2025-07-15T13:09:39,30.46,1007.27,14.594626,120.981164,-92,9.5
2,4,82,1.5,1,995,2025-07-15T13:09:42,30.4,1007.21,14.594624,120.981165,-92,9.25
2,4,82,1.5,1,999,2025-07-15T13:09:45,30.42,1007.24,14.594625,120.981168,-90,12.5
2,4,82,1.5,1,1005,2025-07-15T13:09:51,30.44,1007.24,14.59462,120.981169,-91,9.5
2,4,82,1.5,1,1011,2025-07-15T13:09:57,30.44,1007.21,14.59462,120.981168,-90,12.75
2,4,82,1.5,1,1017,2025-07-15T13:10:03,30.46,1007.23,14.594634,120.981161,-91,12.5
2,4,82,1.5,1,1023,2025-07-15T13:10:09,30.45,1007.2,14.594637,120.98116,-89,12.75
2,4,82,1.5,1,1029,2025-07-15T13:10:15,30.51,1007.21,14.594638,120.98116,-93,10
2,4,82,1.5,1,1035,2025-07-15T13:10:21,30.53,1007.24,14.594634,120.98116,-91,10
2,4,82,1.5,1,1041,2025-07-15T13:10:27,30.53,1007.22,14.594634,120.981157,-90,11
2,4,82,1.5,1,1047,2025-07-15T13:10:33,30.52,1007.22,14.594632,120.981151,-90,11.75
2,4,82,1.5,1,1053,2025-07-15T13:10:39,30.52,1007.17,14.594636,120.981143,-91,11
2,4,82,1.5,1,1059,2025-07-15T13:10:45,30.53,1007.2,14.594645,120.981134,-90,12.5
2,4,82,1.5,1,1065,2025-07-15T13:10:51,30.55,1007.22,14.594651,120.981136,-91,10.5
2,4,82,1.5,1,1067,2025-07-15T13:10:54,30.51,1007.18,14.594653,120.981138,-91,11.75
2,4,82,1.5,1,1071,2025-07-15T13:10:57,30.52,1007.17,14.594656,120.981142,-90,12.5
2,4,82,1.5,1,1073,2025-07-15T13:11:00,30.56,1007.21,14.594654,120.981146,-90,12
2,4,82,1.5,1,1077,2025-07-15T13:11:03,30.58,1007.21,14.594653,120.98115,-89,13
2,4,82,1.5,1,1079,2025-07-15T13:11:06,30.59,1007.26,14.594649,120.981151,-89,13
2,4,82,1.5,1,1083,2025-07-15T13:11:09,30.59,1007.24,14.594645,120.981152,-89,12.75
2,4,82,1.5,1,1085,2025-07-15T13:11:12,30.59,1007.27,14.594647,120.981151,-92,9.5
2,4,82,1.5,1,1089,2025-07-15T13:11:15,30.61,1007.23,14.594645,120.981155,-91,10.25
2,4,82,1.5,1,1091,2025-07-15T13:11:18,30.6,1007.22,14.594644,120.981157,-93,9
2,4,82,1.5,1,1095,2025-07-15T13:11:21,30.64,1007.24,14.594642,120.981159,-93,10.25
2,4,82,1.5,1,1097,2025-07-15T13:11:24,30.66,1007.22,14.594639,120.981161,-91,11.5
2,4,82,1.5,1,1101,2025-07-15T13:11:27,30.66,1007.21,14.594635,120.981163,-91,12.75
2,4,82,1.5,1,1103,2025-07-15T13:11:30,30.66,1007.17,14.594632,120.981163,-91,11
2,4,82,1.5,1,1107,2025-07-15T13:11:33,30.67,1007.16,14.594626,120.981164,-91,10
2,4,82,1.5,1,1109,2025-07-15T13:11:36,30.66,1007.19,14.594625,120.981165,-90,12.5
2,4,82,1.5,1,1113,2025-07-15T13:11:39,30.65,1007.2,14.59462,120.981165,-91,11.25
2,4,82,1.5,1,1115,2025-07-15T13:11:42,30.63,1007.21,14.594616,120.981165,-91,12.25
2,4,82,1.5,1,1119,2025-07-15T13:11:45,30.63,1007.21,14.594611,120.981165,-90,12.5
2,4,82,1.5,1,1122,2025-07-15T13:11:48,30.58,1007.2,14.59461,120.981164,-91,10
2,4,82,1.5,1,1125,2025-07-15T13:11:51,30.61,1007.26,14.594607,120.981164,-92,9.75
2,4,82,1.5,1,1126,2025-07-15T13:11:51,30.6,1007.27,14.594607,120.981164,-93,10.5
2,4,82,1.5,1,1128,2025-07-15T13:11:54,30.58,1007.21,14.594606,120.981162,-93,11
2,4,82,1.5,1,1131,2025-07-15T13:11:57,30.6,1007.27,14.594605,120.981161,-94,12
2,4,82,1.5,1,1132,2025-07-15T13:11:57,30.6,1007.32,14.594605,120.981161,-93,9.5
2,4,82,1.5,1,1134,2025-07-15T13:12:00,30.61,1007.26,14.5946,120.981163,-93,10.25
2,4,82,1.5,1,1137,2025-07-15T13:12:03,30.61,1007.21,14.594599,120.981166,-94,11.75
2,4,82,1.5,1,1138,2025-07-15T13:12:03,30.64,1007.25,14.594599,120.981166,-95,10.5
